,Cell,Time,Channel,Area,Mean,Variance,Total Intensity,Center of Mass X,Center of Mass Y,Angle of Major Axis,Length Major Axis,Length Minor Axis,Disappeared in video,Growth,Name,Site
2470,70062,0,Channel1,107,3802.6822429906542,595884.8149183334,406887,207.34579439252337,346.04672897196264,-76.13339963540163,14.032273491943146,10.14965993969051,False,,7,7&8
2471,70062,1,Channel1,91,3553.131868131868,449047.6529404661,323335,228.16483516483515,342.54945054945057,-46.07453002426824,12.065473327352748,9.907949067796052,False,-16.0,7,7&8
2472,70062,2,Channel1,102,3699.843137254902,940102.9753940792,377384,230.92156862745097,355.45098039215685,-69.65479599204731,12.539850874406213,10.530486322253184,False,11.0,7,7&8
2473,70062,3,Channel1,91,3285.1098901098903,374747.90001207584,298945,232.1978021978022,354.34065934065933,-69.99225498258434,12.605632666777224,9.324333869797664,False,-11.0,7,7&8
2474,70062,4,Channel1,98,3301.785714285714,425827.4744897959,323575,232.3571428571429,352.6224489795918,-75.07410653145759,13.043064088111391,9.731817451222437,False,7.0,7,7&8
2475,70062,5,Channel1,108,3299.6388888888887,520025.6751543211,356361,233.0462962962963,353.6388888888889,-71.9352461881064,13.67631726659526,10.309919906625185,False,10.0,7,7&8
2476,70062,6,Channel1,96,3151.0625,410718.99609375,302502,233.29166666666663,351.8020833333333,-65.61739534097794,13.298820795431077,9.331100450989076,False,-12.0,7,7&8
2477,70062,7,Channel1,88,3004.0,244006.2272727273,264352,232.5909090909091,354.09090909090907,-57.06532610258306,12.260692398605965,9.249099973993069,False,-8.0,7,7&8
2478,70062,8,Channel1,90,3051.311111111111,344250.3698765432,274618,232.76666666666668,352.06666666666666,-61.00269160404177,12.268091149893584,9.466772535269447,False,2.0,7,7&8
2479,70062,9,Channel1,86,3032.558139534884,336746.03731746884,260800,233.38372093023256,352.30232558139534,-50.75303568924488,11.898605807751371,9.329017470915584,False,-4.0,7,7&8
2480,70062,10,Channel1,84,2931.178571428572,324570.4323979593,246219,233.57142857142856,351.57142857142856,-45.0,11.821972599552844,9.127137950095245,False,-2.0,7,7&8
2481,70062,11,Channel1,92,2967.391304347826,353052.34688090737,273000,234.44565217391303,350.8478260869565,-56.24715851973761,12.362993887470882,9.573771399662062,False,8.0,7,7&8
2482,70062,12,Channel1,89,2884.1011235955057,257219.10213356896,256685,234.7977528089888,349.4831460674157,-47.94197470384738,12.213745687002,9.439939900384012,False,-3.0,7,7&8
2483,70062,13,Channel1,90,2838.0333333333333,223423.56555555548,255423,233.94444444444449,352.03333333333336,-46.252922433037774,12.389349230906085,9.326062211417325,False,1.0,7,7&8
2484,70062,14,Channel1,84,2743.25,221939.06845238092,230433,233.98809523809524,349.5952380952381,-42.01955688554089,12.047476328087177,8.979802718689163,False,-6.0,7,7&8
2485,70062,15,Channel1,84,2733.0,284101.7380952381,229572,232.75,351.5119047619048,-51.01701098850537,11.761776947934562,9.24215041414888,False,0.0,7,7&8
2486,70062,16,Channel1,83,2484.590361445783,192782.0008709537,206221,233.0722891566265,350.3734939759036,-43.492305849745854,11.876990707393796,9.0099191621581,False,-1.0,7,7&8
2487,70062,17,Channel1,85,2619.364705882353,202162.0905190312,222646,232.5529411764706,350.63529411764705,-47.46195333448122,11.950575816762717,9.143517141397671,False,2.0,7,7&8
2488,70062,18,Channel1,84,2492.690476190476,170795.95181405894,209386,232.5952380952381,350.8928571428572,-48.66347559113885,12.327842580446417,8.758058340444837,False,-1.0,7,7&8
2489,70062,19,Channel1,81,816.0,10547.62962962963,66096,233.3827160493827,347.6666666666667,-47.84801549896633,11.60950292649924,8.98034533263798,False,-3.0,7,7&8
2490,70062,20,Channel1,82,2442.756097560976,138973.28197501486,200306,231.90243902439025,349.4878048780488,-43.03163566835059,11.659982040923596,9.058757032172837,False,1.0,7,7&8
2491,70062,21,Channel1,81,2468.9135802469136,137320.3011736016,199982,232.34567901234567,349.58024691358025,-43.02659934535496,11.44165601502396,9.093865194573532,False,-1.0,7,7&8
2492,70062,22,Channel1,84,2358.1428571428573,113210.33673469388,198084,232.41666666666663,347.7261904761905,-51.63812934379796,11.986328086650351,9.01746878893824,False,3.0,7,7&8
2493,70062,23,Channel1,82,2444.5243902439024,127028.42013682328,200451,231.59756097560972,348.9512195121951,-50.79525476545456,12.164563067152912,8.668294775924876,False,-2.0,7,7&8
2494,70062,24,Channel1,84,2467.3928571428573,141880.02423469388,207261,231.8095238095238,349.8095238095238,-45.0,12.363958503631356,8.747100166971821,False,2.0,7,7&8
2593,70065,0,Channel1,120,3762.15,399402.6108333334,451458,108.8,352.0416666666667,6.147119249451657,14.327450630002517,10.810841711026155,False,,7,7&8
2594,70065,1,Channel1,120,3550.083333333333,394127.1430555556,426010,110.74166666666666,353.64166666666665,2.985651280972981,14.468352308986454,10.675771803101544,False,0.0,7,7&8
2595,70065,2,Channel1,122,3426.901639344262,286249.4329481322,418082,110.31967213114754,354.9754098360656,5.544842105548957,14.243485828467527,11.036843163260146,False,2.0,7,7&8
2596,70065,3,Channel1,123,3319.0243902439024,358483.51973031927,408240,111.84552845528457,353.7235772357724,4.957019438844025,14.628039912459355,10.81027189177686,False,1.0,7,7&8
2597,70065,4,Channel1,117,3146.3076923076924,261812.2642998028,368118,112.11111111111111,351.982905982906,7.728708122312324,13.913491094738063,10.853433703017618,False,-6.0,7,7&8
2598,70065,5,Channel1,125,3092.608,294181.662336,386576,112.816,352.92,6.957846639545168,14.641544147952311,10.993036995431162,False,8.0,7,7&8
2599,70065,6,Channel1,122,2998.9918032786886,233702.59829346943,365877,113.20491803278688,351.40983606557376,4.381774616086845,14.545784668311486,10.795239955296138,False,-3.0,7,7&8
2600,70065,7,Channel1,125,2934.784,288178.53734400007,366848,112.424,353.912,10.84977715350622,14.458116921755812,11.109554892773508,False,3.0,7,7&8
2601,70065,8,Channel1,125,2907.448,202230.727296,363431,112.424,351.984,7.429153304083095,14.401303459100502,11.13648496557946,False,0.0,7,7&8
2602,70065,9,Channel1,119,2822.084033613445,157959.82487112487,335828,112.92436974789916,352.30252100840335,12.314028581704818,14.34018342563392,10.740875348019472,False,-6.0,7,7&8
2603,70065,10,Channel1,128,2801.59375,220420.7880859375,358604,113.375,351.890625,8.87589263579656,14.61069112587531,11.246878311487247,False,9.0,7,7&8
2604,70065,11,Channel1,127,2730.165354330709,176338.97265794533,346731,113.8976377952756,351.0472440944882,11.802232921622474,14.867934901524492,10.975145698354666,False,-1.0,7,7&8
2605,70065,12,Channel1,130,2657.7615384615383,203022.9200591716,345509,114.4153846153846,349.6461538461538,13.733075599804993,14.536837301526576,11.474421681318178,False,3.0,7,7&8
2606,70065,13,Channel1,126,2610.2619047619046,139079.30442176876,328893,113.55555555555556,352.05555555555554,6.71235544477859,14.507616249836316,11.150852666586962,False,-4.0,7,7&8
2607,70065,14,Channel1,136,2645.4117647058824,213643.43339100343,359776,113.7279411764706,349.7132352941176,13.13394420912246,15.184753208599783,11.527789756088769,False,10.0,7,7&8
2608,70065,15,Channel1,128,2559.0078125,161693.94525146484,327553,112.609375,351.640625,10.523864506420711,14.741063379839758,11.19688982575652,False,-8.0,7,7&8
2609,70065,16,Channel1,132,2378.878787878788,163925.78833792472,314012,112.83333333333331,350.6060606060606,10.552419292464824,14.95888647743008,11.39838292707001,False,4.0,7,7&8
2610,70065,17,Channel1,128,2493.375,136368.734375,319152,112.3984375,350.921875,9.632697659355811,14.787621389206288,11.135107710670288,False,-4.0,7,7&8
2611,70065,18,Channel1,125,2380.392,133668.334336,297549,112.544,351.096,7.073915615971219,14.56294275065217,11.038007142008643,False,-3.0,7,7&8
2612,70065,19,Channel1,119,756.2436974789916,8166.654897253017,89993,113.02521008403362,347.9159663865546,11.01723553858898,14.111345696301932,10.895495651979356,False,-6.0,7,7&8
2613,70065,20,Channel1,130,2373.2384615384617,151380.96621301776,308521,111.62307692307692,349.60769230769233,14.606592939572042,14.740410608539609,11.355867007199976,False,11.0,7,7&8
2614,70065,21,Channel1,131,2410.1908396946565,175100.45976341702,315735,111.83206106870227,349.90076335877865,14.703255766882462,15.044552665675726,11.209964947612592,False,1.0,7,7&8
2615,70065,22,Channel1,125,2246.096,87348.48678400001,280762,112.264,347.864,8.437038655013351,14.451036444548032,11.132773349553924,False,-6.0,7,7&8
2616,70065,23,Channel1,128,2370.96875,132120.8271484375,303484,111.234375,349.078125,11.39923010729197,14.690185551348092,11.208897954252848,False,3.0,7,7&8
2617,70065,24,Channel1,130,2392.9153846153845,143527.29284023668,311079,111.48461538461538,349.95384615384614,9.85989073932543,14.974571052795984,11.18290622920076,False,2.0,7,7&8
2634,70066,0,Channel1,48,3347.9375,191253.60026041663,160701,662.75,352.0,0.0,8.353875390652723,7.426232973063313,False,,7,7&8
2635,70066,1,Channel1,51,3234.313725490196,180633.0388312187,164950,664.5294117647059,353.4313725490196,23.198590513648067,8.25590697622012,7.96423377405781,False,3.0,7,7&8
2636,70066,2,Channel1,58,3224.310344827586,215210.2485136742,187010,664.1034482758621,354.58620689655174,-13.024184888355428,9.153751363217204,8.15537285461689,False,7.0,7,7&8
2637,70066,3,Channel1,53,3038.962264150944,124454.33819864722,161065,665.6415094339623,353.3207547169811,-31.99637412323389,8.50343518984562,8.052396040279673,False,-5.0,7,7&8
2638,70066,4,Channel1,60,3028.9666666666667,151220.6988888889,181738,666.1166666666667,351.7333333333333,-23.843233462781654,9.029695680917897,8.608310751193216,False,7.0,7,7&8
2639,70066,5,Channel1,68,3055.455882352941,231960.10099480968,207771,666.8088235294117,352.2058823529412,-8.123764655468777,9.668133265240328,9.092755843150512,False,8.0,7,7&8
2640,70066,6,Channel1,67,2965.1492537313434,131102.84339496546,198665,667.0597014925373,351.0,0.0,9.442151706879178,9.132028219072662,False,-1.0,7,7&8
2641,70066,7,Channel1,70,2920.885714285714,190234.1869387755,204462,666.4428571428572,353.4142857142857,-3.714290833520233,9.9806864517316,9.068772063002202,False,3.0,7,7&8
2642,70066,8,Channel1,69,2862.913043478261,143835.87649653433,197541,666.463768115942,351.6521739130435,-4.931274084115993,9.595596129497844,9.324110020435688,False,-1.0,7,7&8
2643,70066,9,Channel1,69,2797.043478260869,99750.47637051038,192996,667.0,352.0,90.0,9.405880513556088,9.405880513556085,False,0.0,7,7&8
2644,70066,10,Channel1,72,2765.3194444444443,140077.634066358,199103,667.3333333333334,351.43055555555554,84.76108883651304,9.889405131717774,9.418756190452273,False,3.0,7,7&8
2645,70066,11,Channel1,77,2719.7012987012986,132430.80688143027,209417,667.8961038961039,350.5584415584416,41.71350250676316,10.069318672707228,9.868053144805208,False,5.0,7,7&8
2646,70066,12,Channel1,78,2625.974358974359,137735.02498356343,204826,668.4358974358975,349.2435897435897,-14.03624346792632,10.064725594803928,10.008321545918683,False,1.0,7,7&8
2647,70066,13,Channel1,76,2599.842105263158,118430.26454293627,197588,667.6842105263158,351.69736842105266,19.203563646203783,9.938756527719772,9.878564215684856,False,-2.0,7,7&8
2648,70066,14,Channel1,75,2514.9466666666667,98315.19715555556,188621,667.8266666666667,349.4,23.85562772185797,10.184029524033091,9.586784839273449,False,-1.0,7,7&8
2649,70066,15,Channel1,76,2488.1973684210525,107197.26367728531,189103,666.7105263157895,351.13157894736844,12.80264448968271,10.11323201719904,9.72024896392506,False,1.0,7,7&8
2650,70066,16,Channel1,72,2281.6666666666665,72388.16666666667,164280,666.875,350.0833333333333,1.760726688461121,9.796786539733231,9.511765226300206,False,-4.0,7,7&8
2651,70066,17,Channel1,76,2483.184210526316,94956.57132963988,188722,666.5526315789474,350.30263157894734,25.305592375750063,10.145516373626585,9.69219649775382,False,4.0,7,7&8
2652,70066,18,Channel1,74,2381.689189189189,97303.53853177502,176245,666.6486486486486,350.47297297297297,-33.15058183256251,10.009097720709354,9.551363854871903,False,-2.0,7,7&8
2653,70066,19,Channel1,76,867.2763157894736,10827.357860110802,65913,667.1447368421053,347.4078947368421,57.979571004581445,10.18033496997011,9.665932628743809,False,2.0,7,7&8
2654,70066,20,Channel1,78,2343.230769230769,73247.51084812623,182772,665.6923076923077,349.20512820512823,13.233407951701704,10.328819875621496,9.775815169490915,False,2.0,7,7&8
2655,70066,21,Channel1,82,2392.170731707317,106463.19036287924,196158,666.060975609756,349.3658536585366,15.03607035326732,10.686217874987651,9.914260053394964,False,4.0,7,7&8
2656,70066,22,Channel1,80,2235.55,93519.2225,178844,666.3375,347.1875,21.243262623352383,10.318969992750349,10.026035604080384,False,-2.0,7,7&8
2657,70066,23,Channel1,82,2334.2195121951218,98545.73230220108,191406,665.4756097560976,348.5853658536585,15.945395900933065,10.275224908175016,10.269010396612972,False,2.0,7,7&8
2658,70066,24,Channel1,82,2321.878048780488,105778.03390838784,190394,665.6219512195122,349.3414634146341,32.70458465465212,10.503364624924616,10.068615246256105,False,0.0,7,7&8
2675,70067,0,Channel1,101,3992.09900990099,1011419.831781198,403202,229.1980198019802,352.86138613861385,-69.23523348198019,12.77750131360254,10.211332026970997,False,,7,7&8
2676,70067,1,Channel1,90,3521.4444444444443,437891.4469135803,316930,230.7333333333333,354.3333333333333,-62.701706928760565,12.818489044121064,9.070066918531923,False,-11.0,7,7&8
2677,70067,2,Channel1,21,3102.333333333333,667669.4603174602,65149,39.0,519.0,90.0,5.215361924162119,5.215361924162119,False,-69.0,7,7&8
2678,70067,3,Channel1,24,2973.0,760215.3333333334,71352,40.5,516.4166666666666,0.0,6.351993867043364,5.130189136836004,False,3.0,7,7&8
2679,70067,4,Channel1,32,2749.59375,617331.4287109375,87987,40.96875,514.6875,16.824460775677966,7.001969897025653,6.047246625919515,False,8.0,7,7&8
2680,70067,5,Channel1,39,2644.5641025641025,536417.9894806049,103138,41.82051282051282,515.0512820512821,14.165660831543544,7.970023068971602,6.449088546165404,False,7.0,7,7&8
2681,70067,6,Channel1,42,2522.214285714286,320686.3588435374,105933,42.19047619047619,513.6666666666666,5.457397715756351,8.407038047158478,6.572564082147223,False,3.0,7,7&8
2682,70067,7,Channel1,48,2428.2916666666665,235742.9982638889,116558,41.5,516.2083333333334,0.0,8.414779298252443,7.378327473896556,False,6.0,7,7&8
2683,70067,8,Channel1,52,2453.2115384615386,264559.0898668639,127567,41.5,514.0,0.0,8.76714007519209,7.679869279933268,False,4.0,7,7&8
2684,70067,9,Channel1,58,2458.689655172414,262724.4554102259,142604,42.0,514.3793103448276,0.0,9.298179410555443,8.028985602201749,False,6.0,7,7&8
2685,70067,10,Channel1,58,2366.3275862068967,223335.87544589772,137247,42.206896551724135,513.5689655172414,2.5428589391141214,9.262762721030825,8.106021148565802,False,0.0,7,7&8
2686,70067,11,Channel1,61,2362.032786885246,260375.31040043,144084,43.0655737704918,512.8360655737705,-4.995634935913584,9.555168664984532,8.290053153743614,False,3.0,7,7&8
2687,70067,12,Channel1,60,2214.9,166974.99000000002,132894,43.6,511.6,-0.3736469384130241,9.55134439559532,8.141062890218485,False,-1.0,7,7&8
2688,70067,13,Channel1,61,2199.8196721311474,161487.88551464656,134189,42.9344262295082,513.8360655737705,4.995634935913549,9.555168664984532,8.290053153743616,False,1.0,7,7&8
2689,70067,14,Channel1,62,2082.467741935484,147108.82960457852,129113,43.0,511.5806451612903,0.0,9.553988095271531,8.370075882587624,False,1.0,7,7&8
2690,70067,15,Channel1,72,2254.027777777778,227143.30478395065,162290,41.708333333333336,513.2777777777778,-0.0652137120879065,10.538997356689102,8.835832995895156,False,10.0,7,7&8
2691,70067,16,Channel1,69,1989.217391304348,154623.7643352237,137256,42.231884057971016,512.1159420289855,13.711121908836851,10.081278399202343,8.83076945086798,False,-3.0,7,7&8
2692,70067,17,Channel1,73,2184.2876712328766,191193.84875211108,159453,41.63013698630137,512.2328767123288,-13.167339048335716,10.429625567744884,9.000714685764775,False,4.0,7,7&8
2693,70067,18,Channel1,73,2099.328767123288,186695.48095327456,153251,41.86301369863013,512.4657534246576,-1.881384511750468,10.695852022177723,8.844193241098179,False,0.0,7,7&8
2694,70067,19,Channel1,69,656.0144927536232,10239.956311699225,45265,42.53623188405797,509.3188405797101,4.353867606008181,10.219474966416948,8.708141370303126,False,-4.0,7,7&8
2695,70067,20,Channel1,77,2093.12987012987,139513.82728959355,161171,41.07792207792208,510.987012987013,-1.2577978993497605,10.950785423634985,9.071655090626455,False,8.0,7,7&8
2696,70067,21,Channel1,75,2070.866666666667,115064.30222222222,155315,41.44,511.1333333333333,5.444182892047889,10.391211846074356,9.273638661693775,False,-2.0,7,7&8
2697,70067,22,Channel1,77,1985.688311688312,96171.17557766908,152898,41.532467532467535,508.948051948052,5.441453993323013,10.524495546026374,9.390109669153595,False,2.0,7,7&8
2698,70067,23,Channel1,83,2133.240963855422,148511.14675569747,177059,40.89156626506024,510.1566265060241,6.086027035053863,11.421162137959367,9.333578100670575,False,6.0,7,7&8
2699,70067,24,Channel1,89,2202.8426966292136,184604.7842444136,196053,41.03370786516854,510.7865168539326,4.28000146453415,11.440318493010745,9.999980153715155,False,6.0,7,7&8
2798,70070,0,Channel1,55,3543.2727272727275,397859.5801652893,194880,210.0,358.0,-74.81043699431584,9.664458678958676,7.318551865339428,False,,7,7&8
2799,70070,1,Channel1,57,3430.40350877193,455006.8722683903,195533,211.9122807017544,359.5964912280702,-82.35872039580532,10.066538810108144,7.321348218940447,False,2.0,7,7&8
2800,70070,2,Channel1,49,2992.7551020408164,220122.7971678467,146645,201.9591836734694,358.57142857142856,70.34352668865752,8.716064052897345,7.257388180888746,False,-8.0,7,7&8
2801,70070,3,Channel1,63,3086.015873015873,362707.539430587,194419,203.42857142857144,357.3174603174603,75.14558134275241,10.350867259460054,7.868436080464649,False,14.0,7,7&8
2802,70070,4,Channel1,61,3186.5081967213114,107340.18435904328,194377,209.9344262295082,347.4590163934426,7.786069387025779,9.42454443836627,8.323502530167008,False,-2.0,7,7&8
2803,70070,5,Channel1,78,3244.230769230769,169930.5621301775,253050,211.1153846153846,347.87179487179486,-24.61259671906358,11.338128878275947,8.93285049066586,False,17.0,7,7&8
2804,70070,6,Channel1,78,3202.076923076923,162780.4043392505,249762,211.06410256410257,346.6923076923077,-19.424792990035098,11.178935070379088,9.069813334482236,False,0.0,7,7&8
2805,70070,7,Channel1,75,3066.293333333333,221437.38062222223,229972,210.44,348.82666666666665,-29.664672925612305,10.801889120344551,8.96332379275478,False,-3.0,7,7&8
2806,70070,8,Channel1,73,2796.4794520547944,265333.09889285045,204143,203.68493150684927,355.94520547945206,83.63242035375924,11.40381245311081,8.250562586603532,False,-2.0,7,7&8
2807,70070,9,Channel1,77,3022.4805194805194,252932.43143869124,232731,210.9090909090909,347.5974025974026,-20.54835675305904,11.302387735104698,8.898246621353676,False,4.0,7,7&8
2808,70070,10,Channel1,81,2916.4938271604938,191941.7808260936,236236,211.1851851851852,346.9135802469136,-26.907436844708272,11.203805379018656,9.433885828183218,False,4.0,7,7&8
2809,70070,11,Channel1,91,2928.164835164835,250822.75304914865,266463,212.3736263736264,346.45054945054943,-25.423877205623143,11.306131892339316,10.52225744693352,False,10.0,7,7&8
2810,70070,12,Channel1,91,2837.967032967033,331637.02089119673,258255,212.4175824175824,345.0769230769231,-2.3387676456235678,11.70341231535124,10.12050016408618,False,0.0,7,7&8
2811,70070,13,Channel1,90,2603.1111111111118,262573.9209876543,234280,213.9333333333333,361.8666666666667,-73.8967257299978,11.968796532753878,9.771872010584596,False,-1.0,7,7&8
2812,70070,14,Channel1,84,2494.5238095238096,210961.72562358272,209540,213.82142857142856,360.5238095238095,-63.02327550631619,11.112115614124304,9.785417315000307,False,-6.0,7,7&8
2813,70070,15,Channel1,86,2489.139534883721,166053.21308815575,214066,212.63953488372093,363.0581395348837,-65.53788654228353,11.36131167625062,9.747885975411252,False,2.0,7,7&8
2814,70070,16,Channel1,84,2256.6666666666665,149501.38888888893,189560,212.89285714285717,362.4166666666667,-41.54873216017486,10.94905500179,9.901349697677905,False,-2.0,7,7&8
2815,70070,17,Channel1,84,2379.345238095238,147193.22604875284,199865,212.57142857142856,362.6547619047619,-52.12970009773007,10.628308554832447,10.160871164271228,False,0.0,7,7&8
2816,70070,18,Channel1,88,2314.784090909091,160740.21474690083,203701,212.54545454545453,363.0568181818182,-63.01656012919389,11.416684777260311,9.908144398200202,False,4.0,7,7&8
2817,70070,19,Channel1,89,761.2022471910112,11945.39729832092,67747,212.9438202247191,360.123595505618,-54.009291402826655,11.1003357587989,10.363077410537988,False,1.0,7,7&8
2818,70070,20,Channel1,92,2295.771739130435,154423.11094045363,211211,211.56521739130437,362.0543478260869,-76.14159972715444,11.355176037630832,10.423899644355725,False,3.0,7,7&8
2819,70070,21,Channel1,94,2373.7659574468084,165091.47713897692,223134,211.7659574468085,362.1595744680851,-54.74186079115567,11.571693497048306,10.453295381367235,False,2.0,7,7&8
2820,70070,22,Channel1,92,2229.543478260869,104651.50897920606,205118,212.0,360.2282608695652,-57.03609225435064,11.308964281870654,10.514809594259356,False,-2.0,7,7&8
2821,70070,23,Channel1,91,2367.197802197802,143714.3125226422,215415,211.15384615384616,361.68131868131866,-8.037033149643065,11.167216979468751,10.48282413902865,False,-1.0,7,7&8
2822,70070,24,Channel1,91,2387.351648351648,169821.89832145878,217249,211.28571428571428,362.2967032967033,81.60771084470095,10.959491317307602,10.716045362443063,False,0.0,7,7&8
2839,70071,0,Channel1,70,3696.1,855952.7185714287,258727,218.95714285714288,360.12857142857143,-49.921976461580506,9.897372976906093,9.1146697605223,False,,7,7&8
2840,70071,1,Channel1,63,3337.1111111111118,456344.6701940036,210238,220.95238095238096,361.8730158730159,-43.80458118995703,9.709881849791367,8.385844807281307,False,-7.0,7,7&8
2841,70071,2,Channel1,68,3379.485294117647,761811.9262543252,229805,220.5735294117647,362.86764705882354,-21.31631763988856,9.970410975748454,8.852564732369112,False,5.0,7,7&8
2842,70071,3,Channel1,67,3207.910447761194,430939.3651147249,214930,222.2537313432836,361.8507462686568,-57.00850109627321,9.80082034069846,8.848389033714357,False,-1.0,7,7&8
2843,70071,4,Channel1,68,3135.544117647059,372157.0421712804,213217,222.75,360.30882352941177,-60.42891443561718,10.416857060876596,8.448265966498269,False,1.0,7,7&8
2844,70071,5,Channel1,68,3004.514705882353,316913.98507785465,204307,223.2941176470588,361.2205882352941,-36.59207186354369,9.944579527156902,8.873067436719282,False,0.0,7,7&8
2845,70071,6,Channel1,68,2908.279411764706,248567.67192906572,197763,223.76470588235293,359.97058823529414,-46.07251710291336,10.010066726521815,8.749692810096532,False,0.0,7,7&8
2846,70071,7,Channel1,67,2810.805970149254,252220.7235464469,188324,223.089552238806,362.2537313432836,-47.9383539473676,10.040947317051955,8.616603897664096,False,-1.0,7,7&8
2847,70071,8,Channel1,69,2839.246376811594,289890.30161730724,195908,223.07246376811597,360.39130434782606,-57.08131956226767,10.281338101830634,8.647642763754758,False,2.0,7,7&8
2848,70071,9,Channel1,76,3034.75,131472.7927631579,230641,221.69736842105263,349.89473684210526,-29.538212980401024,10.0884399283829,9.777464825193745,False,7.0,7,7&8
2849,70071,10,Channel1,75,2698.893333333333,273784.06862222217,202417,214.0,359.0,-76.01026280575991,11.530841064993949,8.383492564384634,False,-1.0,7,7&8
2850,70071,11,Channel1,80,2632.9125,284018.57984375,210633,214.375,359.425,-84.69345456507098,11.308197342816626,9.189047660478634,False,5.0,7,7&8
2851,70071,12,Channel1,84,2562.1428571428573,272307.97959183675,215220,214.66666666666663,358.9404761904762,-73.0062503739543,11.420814505018326,9.485435527652342,False,4.0,7,7&8
2852,70071,13,Channel1,81,2621.296296296296,252429.2455418381,212325,204.85185185185185,356.0246913580247,84.21270612148831,11.350862496394594,9.186538438888563,False,-3.0,7,7&8
2853,70071,14,Channel1,80,2552.45,252167.7225,204196,205.1125,353.8375,86.8453709329975,10.793750433709889,9.627295829697406,False,-1.0,7,7&8
2854,70071,15,Channel1,77,2493.1428571428573,191381.6029684601,191972,203.93506493506493,355.8831168831169,83.05771163042834,10.940563456610212,9.0619820658656,False,-3.0,7,7&8
2855,70071,16,Channel1,75,2275.84,172372.00106666668,170688,204.61333333333332,354.8933333333333,-89.21811826541075,10.73690513490545,9.06144906265173,False,-2.0,7,7&8
2856,70071,17,Channel1,72,2368.3611111111118,139110.8973765432,170522,204.09722222222223,355.06944444444446,88.23485594232828,10.53810666654526,8.832466849007588,False,-3.0,7,7&8
2857,70071,18,Channel1,73,2311.972602739726,159508.1362356915,168774,204.13698630136983,355.3835616438356,87.12949552836207,10.430397528627106,9.022454017438283,False,1.0,7,7&8
2858,70071,19,Channel1,72,743.7083333333334,14481.623263888889,53547,204.34722222222223,352.125,85.732760930202,11.20647061944061,8.262060979161104,False,-1.0,7,7&8
2859,70071,20,Channel1,78,2273.333333333333,174262.94017094013,177320,202.8589743589744,354.06410256410254,88.17866521215994,11.005178517090236,9.15400473654741,False,6.0,7,7&8
2860,70071,21,Channel1,76,2310.157894736842,159537.39612188365,175572,202.92105263157896,354.1842105263158,-83.93452161131503,10.74415213979709,9.119501086136871,False,-2.0,7,7&8
2861,70071,22,Channel1,78,2220.1794871794878,160819.14727153187,173174,203.0897435897436,352.3589743589744,87.86263007382188,10.9610012713038,9.163787385629622,False,2.0,7,7&8
2862,70071,23,Channel1,76,2334.8552631578946,162576.36063019387,177449,202.73684210526315,353.7631578947368,-88.33683387066786,10.830814120093873,9.081548223048433,False,-2.0,7,7&8
2863,70071,24,Channel1,77,2363.064935064935,198496.7620172036,181956,202.7792207792208,354.5974025974026,87.24789076992559,10.92473325933687,9.140479073300298,False,1.0,7,7&8
2880,70072,0,Channel1,100,3790.87,321260.1531,379087,658.16,361.32,40.363337313393295,12.788765210283913,10.084241609594462,False,,7,7&8
2881,70072,1,Channel1,98,3576.0408163265306,209188.34527280292,350452,659.969387755102,363.0408163265306,44.297330565948144,12.3156978816207,10.20375217985473,False,-2.0,7,7&8
2882,70072,2,Channel1,106,3538.367924528302,314016.81746173016,375067,659.4716981132076,364.5943396226415,41.136025555728814,12.80942375010997,10.641789504354442,False,8.0,7,7&8
2883,70072,3,Channel1,98,3299.4591836734694,125509.12588504788,323347,660.8469387755102,363.1938775510204,42.47954515325258,12.321983603134258,10.206472768741516,False,-8.0,7,7&8
2884,70072,4,Channel1,104,3262.375,169687.19591346153,339287,661.0384615384615,361.8269230769231,46.46284989529946,12.742560738355769,10.512723833947655,False,6.0,7,7&8
2885,70072,5,Channel1,107,3166.411214953271,189996.18604244915,338806,661.8504672897196,362.5981308411215,52.00323260716976,12.803486344882073,10.733799469301225,False,3.0,7,7&8
2886,70072,6,Channel1,107,3104.1495327102803,190896.08978950125,332144,662.2149532710281,361.25233644859816,37.06797899748181,12.933127672271462,10.640663355073425,False,0.0,7,7&8
2887,70072,7,Channel1,108,3019.5,175726.21296296295,326106,661.4166666666666,363.6018518518519,43.68296172915674,12.965343681132213,10.716115665223263,False,1.0,7,7&8
2888,70072,8,Channel1,108,2971.009259259259,162216.3054698217,320869,661.4351851851852,361.7592592592592,43.79104310897642,12.956372846471854,10.741986657985285,False,0.0,7,7&8
2889,70072,9,Channel1,102,2886.294117647059,122340.08996539791,294402,661.8333333333334,362.2941176470589,51.96765292897476,12.419365537967048,10.558270897642489,False,-6.0,7,7&8
2890,70072,10,Channel1,107,2831.233644859813,143348.59026989256,302942,662.2336448598131,361.5700934579439,42.92871231947338,13.100266361914636,10.543141870559792,False,5.0,7,7&8
2891,70072,11,Channel1,107,2740.1308411214955,108551.96418901216,293194,662.8411214953271,360.7943925233645,50.7634625838163,12.932244753937908,10.652600909762487,False,0.0,7,7&8
2892,70072,12,Channel1,111,2664.5765765765764,140095.37927116308,295768,663.2882882882883,359.5315315315315,42.31274702913712,13.27809744464622,10.748684798270723,False,4.0,7,7&8
