Cell,Time,Channel,Area,Mean,Variance,Total Intensity,Center of Mass X,Center of Mass Y,Angle of Major Axis,Length Major Axis,Length Minor Axis,Disappeared in video
1,0,Channel1,117,3899.6923076923076,191902.62327416174,456264,974.1367521367522,23.017094017094017,-38.55537031252364,13.886934635219252,11.287083643046032,False
1,1,Channel1,113,3740.5309734513276,151563.18709374266,422680,975.929203539823,23.557522123893804,-15.872032576121526,13.740854739577012,10.58052194023246,False
1,2,Channel1,110,3606.6181818181817,140606.12694214878,396728,975.2727272727273,24.545454545454547,-6.939005268513627,13.49709029801476,10.464780108133638,False
1,3,Channel1,114,3458.7982456140353,202026.00315481686,394303,976.7631578947369,23.526315789473685,-11.877665200522623,13.746865565642473,10.738277286899624,False
1,4,Channel1,111,3337.6396396396394,126298.17644671699,370478,976.3873873873874,22.8018018018018,-13.038374506468235,13.799436404092354,10.394501498365232,False
1,5,Channel1,121,3255.2644628099174,193360.49204289322,393887,977.4628099173553,23.33884297520661,-11.280408812882424,14.06376129971005,11.110173826605726,False
1,6,Channel1,119,3196.016806722689,163120.31904526518,380326,977.563025210084,22.025210084033613,-18.72994671558472,14.253264493207245,10.848288212457508,False
1,7,Channel1,112,3057.5714285714284,113911.95918367348,342448,977.0,23.5,-11.11999537116975,13.677637533306665,10.4951158513237,False
1,8,Channel1,119,3059.1176470588234,212149.48195748893,364035,977.5378151260504,22.310924369747898,-12.140778554983322,13.942507845333424,10.981793149559449,False
1,9,Channel1,117,3003.290598290598,197081.77880049674,351385,977.8119658119658,22.982905982905983,-3.000621156867917,14.002243762901278,10.766317460008311,False
1,10,Channel1,114,2932.4298245614036,224326.1924438289,334297,977.9824561403509,21.114035087719298,-7.098430066616444,13.71018749327925,10.853487288297343,False
1,11,Channel1,111,2886.045045045045,179755.84481779076,320351,979.063063063063,20.82882882882883,3.8458133381453425,13.487896370539138,10.580141159754563,False
1,12,Channel1,116,2823.094827586207,223566.0685939358,327479,979.2155172413793,19.844827586206897,1.8022594710045068,13.634127296150504,10.955966938295466,False
1,13,Channel1,103,2750.7184466019417,194023.9304364219,283324,977.9805825242719,21.57281553398058,4.075831621775937,13.257002751866098,10.009961869662801,False
1,14,Channel1,106,2827.0471698113206,218340.894001424,299667,979.2924528301887,18.79245283018868,6.864432123473852,13.085882533506496,10.442428569919358,False
1,15,Channel1,99,2767.020202020202,116046.2218141006,273935,977.2727272727273,20.292929292929294,0.2817868242713606,12.915086239637072,9.868480164237432,False
1,16,Channel1,95,2605.4210526315787,219987.71745152355,247515,977.7368421052631,20.94736842105263,0.5327833289260163,13.12761981331974,9.305164735677693,False
1,17,Channel1,100,2752.65,225604.9275,275265,977.07,19.55,5.193124852426453,13.214761401619915,9.771013630165639,False
1,18,Channel1,97,2657.6494845360826,137750.4338399405,257792,977.5463917525773,20.072164948453608,-3.6932930368445653,13.076894129314896,9.543803592369631,False
1,19,Channel1,102,594.3627450980392,7585.6233179546325,60625,978.2058823529412,17.480392156862745,7.917012146754556,13.45593435832787,9.758934450950552,False
1,20,Channel1,102,2633.0098039215686,130750.81362937331,268567,977.1372549019608,18.333333333333332,-0.18745464786711732,13.344388128758794,9.867728891454894,False
1,21,Channel1,100,2663.56,101360.92640000001,266356,977.29,18.94,-0.6779556115304136,13.361570555890268,9.644726824140198,False
1,22,Channel1,93,2564.6559139784945,56046.20418545497,238513,977.752688172043,17.053763440860216,-3.5423877086414826,12.696502220130887,9.409858763015325,False
1,23,Channel1,97,2688.701030927835,72137.40546285472,260804,976.5051546391752,18.010309278350515,-0.6884818914307224,13.331201459829929,9.353355184341002,False
1,24,Channel1,98,2627.5510204081634,70977.94127446898,257500,976.3367346938776,18.959183673469386,1.4307385054262294,13.32370099418057,9.450933539799097,False
1,25,Channel1,98,2792.8571428571427,57112.93877551019,273700,977.3673469387755,18.8265306122449,-1.1123830067173024,12.989737485480038,9.712409075827212,False
1,26,Channel1,93,1388.741935483871,9747.997918834548,129153,978.1935483870968,17.268817204301076,1.0488412195350936,13.072931555721535,9.156720953118887,False
1,27,Channel1,96,2631.40625,82853.94954427083,252615,976.3645833333334,18.90625,0.6074244370718634,13.12158895962601,9.395185852856164,False
1,28,Channel1,97,2594.505154639175,64109.30151982145,251667,974.8762886597938,20.0,-3.1905155818062556,13.317831047167482,9.348152412037873,False
1,29,Channel1,105,2574.447619047619,74996.79963718822,270317,975.9142857142857,19.685714285714287,-4.5117834537693735,13.389843395396834,10.057417873704376,False
1,30,Channel1,93,2260.1290322580644,41037.617759278524,210192,976.752688172043,19.053763440860216,-3.5423877086414826,12.696502220130887,9.409858763015325,False
1,31,Channel1,106,2523.3207547169814,95699.31221075116,267472,974.8962264150944,20.471698113207548,-3.8809046088262575,13.34143195662455,10.19571696252896,False
1,32,Channel1,111,2569.6216216216217,108879.85682980277,285228,974.4054054054054,20.37837837837838,0.941572182095592,13.903148957684682,10.247441913377605,False
