Cell,Time,Channel,Area,Mean,Variance,Total Intensity,Center of Mass X,Center of Mass Y,Angle of Major Axis,Length Major Axis,Length Minor Axis,Disappeared in video
1,0,Channel1,181,4283.580110497238,758645.713195568,775328,900.2154696132596,4.6464088397790055,-17.02184816361513,22.143535052649952,11.296745740903287,False
1,1,Channel1,239,3949.5774058577404,774660.8465187934,943949,898.8619246861924,4.589958158995816,7.820077615735763,30.404136045255754,12.110523295168536,False
1,2,Channel1,106,3666.735849056604,348789.3453186188,388674,897.6037735849056,6.80188679245283,-15.590856050331261,13.932158003763737,10.016244907020162,False
1,3,Channel1,113,3565.8230088495575,385090.81823165476,402938,900.6017699115044,6.176991150442478,-8.592962336382652,14.537659914575087,10.338105190203219,False
1,4,Channel1,281,3580.896797153025,534319.71532782,1006232,908.1565836298932,7.00355871886121,21.356428069417426,29.950143873269962,15.04357897395498,False
1,5,Channel1,166,3476.777108433735,447559.0286326027,577145,904.5903614457832,4.162650602409639,-10.144777132740426,22.134096993692136,9.780480557057865,False
1,6,Channel1,154,3347.8766233766232,413355.99127171526,515573,904.8051948051948,3.6493506493506493,-9.529887398313475,22.338730337033166,8.969682009110405,False
1,7,Channel1,157,3279.579617834395,307481.0079922107,514894,901.5732484076433,4.872611464968153,-11.969628608474192,17.626000276349533,12.31538536048511,False
1,8,Channel1,117,2989.6068376068374,230867.57191905912,349784,782.3162393162393,28.94017094017094,-56.55218304103737,14.597715763356513,10.285268185524481,False
1,9,Channel1,109,2913.8899082568805,174830.5750357714,317614,782.605504587156,29.678899082568808,-59.61905472729228,14.037744864593636,10.034420533008305,False
1,10,Channel1,98,2728.6428571428573,115183.12755102041,267407,782.5714285714286,28.56122448979592,-60.07712907966193,13.511928742787564,9.308358547875475,False
1,11,Channel1,99,2695.5050505050503,97524.16916641156,266855,783.5858585858585,28.1010101010101,-65.94064682412436,13.73982029367843,9.238042889136231,False
1,12,Channel1,96,2648.3125,77159.94401041667,254238,784.5520833333334,27.166666666666668,-62.94490915924366,13.324270713668026,9.258412170226645,False
1,13,Channel1,107,2693.691588785047,135447.035723644,288225,782.6448598130842,29.046728971962615,-60.70213555492993,14.055484597898003,9.832239920586265,False
1,14,Channel1,96,2569.8854166666665,62327.1222873264,246709,783.3020833333334,26.666666666666668,-57.28308256383987,13.436356185517434,9.191688608381556,False
1,15,Channel1,101,2604.8514851485147,85214.9581413587,263090,781.4455445544554,28.405940594059405,-62.50450066336603,13.826687129989834,9.41869587152408,False
1,16,Channel1,98,2367.6020408163267,92128.62734277385,232025,782.1224489795918,27.948979591836736,-61.995610606665004,13.981124904086428,9.02895592007726,False
1,17,Channel1,104,2625.519230769231,114625.13424556213,273054,781.2980769230769,28.26923076923077,-61.409338591681696,13.877700991200397,9.625365067855878,False
1,18,Channel1,100,2555.08,79132.15359999999,255508,782.55,27.87,-64.85257625672274,13.902324068093838,9.239120364063803,False
1,19,Channel1,107,694.5327102803739,8198.361079570268,74315,781.9626168224299,24.94392523364486,-63.41806084780181,14.18944830146211,9.702235363165578,False
1,20,Channel1,91,2487.263736263736,96579.00736626015,226341,781.2857142857143,26.703296703296704,-62.72824797323345,12.962908654714434,9.026896206968681,False
1,21,Channel1,99,2471.6666666666665,89777.71717171719,244695,781.8585858585859,27.393939393939394,-61.30411039224057,13.396644424555717,9.513919464413025,False
1,22,Channel1,106,2409.4150943396226,90735.50694197224,255398,782.2641509433962,25.07547169811321,-64.02644504337131,14.213636405467055,9.595195580519428,False
1,23,Channel1,96,2469.7083333333335,84480.0190972222,237092,780.65625,26.458333333333332,-61.60911143542071,13.144122150943133,9.373466671540987,False
1,24,Channel1,104,2463.673076923077,76007.10465976331,256222,781.1730769230769,26.990384615384617,-60.775785867535674,13.949448104403555,9.583323121369302,False
1,25,Channel1,100,2529.05,70887.90749999999,252905,781.49,27.08,-63.01817893931741,13.760758084106039,9.330688022376076,False
1,26,Channel1,104,1484.5192307692307,33752.07655325444,154390,782.5480769230769,24.78846153846154,-65.79257000517218,13.96647103762414,9.552244713306832,False
1,27,Channel1,102,2358.0,74027.60784313726,240516,781.1666666666666,27.215686274509803,-64.35720184601216,13.96655134087466,9.402561745911306,False
1,28,Channel1,107,2490.495327102804,80265.7826884444,266483,779.1121495327103,28.177570093457945,-63.62169943826891,14.1876586220132,9.710810121453129,False
1,29,Channel1,105,2515.0857142857144,93095.96408163264,264084,780.7142857142857,28.295238095238094,-67.44153743495058,13.917535914795897,9.705196481731376,False
1,30,Channel1,102,2253.343137254902,55113.2842176086,229841,781.9411764705883,27.147058823529413,-60.74650423629507,14.021038680957593,9.363673608736402,False
1,31,Channel1,108,2492.212962962963,89465.35279492455,269159,780.1481481481482,28.796296296296298,-63.82391408229375,14.147766595036925,9.81764828522871,False
1,32,Channel1,111,2499.027027027027,92103.93620647675,277392,779.4054054054054,29.27927927927928,-62.59575485006211,14.257018652666176,10.044764213131026,False
1,33,Channel1,108,2464.3611111111113,80951.65663580246,266151,779.8425925925926,28.77777777777778,-64.73973870646108,14.39009905955344,9.6764634483854,False
1,34,Channel1,108,2452.212962962963,72363.05649862827,264839,779.8981481481482,29.98148148148148,-64.28355625319651,14.150391101779654,9.803913804503193,False
1,35,Channel1,107,2177.4205607476633,61097.3464931435,232984,780.7196261682243,28.327102803738317,-64.89135785779392,14.054033103818128,9.802561882811672,False
2,0,Channel1,90,3422.9333333333334,451324.2177777778,308064,276.26666666666665,4.522222222222222,58.02643587428358,11.053301038149936,10.544327303454716,False
2,1,Channel1,92,3309.304347826087,329725.972589792,304456,277.80434782608694,5.945652173913044,82.98897736063428,11.187416423660547,10.586068130566506,False
2,2,Channel1,86,3092.1046511627906,233411.65183883187,265921,276.5581395348837,6.895348837209302,-85.46319360251745,10.859811571526985,10.181737366710225,False
2,3,Channel1,93,3055.440860215054,299995.3862874321,284156,279.0537634408602,6.129032258064516,87.26213902073356,11.426191781718426,10.53751153332842,False
2,4,Channel1,89,2904.0112359550562,249327.7189748769,258457,279.64044943820227,4.404494382022472,64.29893797138713,11.265650196335779,10.25050575573146,False
2,5,Channel1,87,2788.183908045977,218786.21905139385,242572,280.14942528735634,4.540229885057471,88.99399276066357,11.12837489221708,10.143369973968966,False
2,6,Channel1,83,2672.4698795180725,171480.9719843228,221815,280.51807228915663,4.024096385542169,-35.14692153913589,10.539670726072664,10.23972009286135,False
2,7,Channel1,90,2690.222222222222,173108.55061728397,242120,279.47777777777776,5.822222222222222,89.65396297070028,11.211225896671731,10.320279269763345,False
2,8,Channel1,85,2577.164705882353,179102.34934256054,219059,279.8941176470588,4.141176470588236,40.74888720647041,10.883656891885401,10.165014769529725,False
2,9,Channel1,89,2545.0224719101125,130612.20174220428,226507,280.35955056179773,4.573033707865169,80.54495351081752,11.156329306569885,10.28431641905535,False
2,10,Channel1,71,2485.605633802817,146041.67546121802,176478,280.09859154929575,3.9859154929577465,-0.483447678589947,11.377430321494025,8.828135172709858,False
2,11,Channel1,56,2445.0178571428573,118471.33896683672,136921,280.30357142857144,4.482142857142857,36.79457886328105,10.77994833081017,6.956673873889764,False
2,12,Channel1,52,2166.423076923077,278290.0517751479,112654,228.92307692307693,87.21153846153847,-77.56827888716651,9.154292015841632,7.3297566714149625,False
2,13,Channel1,51,2074.0588235294117,189648.13379469432,105777,225.5686274509804,89.52941176470588,-66.8014094863519,8.255906976220118,7.9642337740578135,False
2,14,Channel1,45,2179.488888888889,274480.2054320987,98077,79.93333333333334,339.55555555555554,-77.79287069064141,8.061075702321153,7.216484211860603,False
2,15,Channel1,44,2073.409090909091,222024.923553719,91230,78.27272727272727,341.22727272727275,-52.12173028677388,8.035196606028183,7.138178052147797,False
2,16,Channel1,46,1953.4130434782608,218705.41635160687,89857,78.8913043478261,340.6304347826087,-72.73786207605957,8.284292441236378,7.159228779630407,False
2,17,Channel1,48,2038.5833333333333,247177.1180555556,97852,78.1875,341.2708333333333,-73.41220055879056,8.490892743494545,7.357424194178395,False
2,18,Channel1,50,2093.66,239168.18440000003,104683,80.3,340.72,52.64894368925152,8.278118518065467,7.849925173492612,False
2,19,Channel1,50,511.58,10160.043599999999,25579,80.22,337.84,19.866151435977844,8.254349363894937,7.889828264807478,False
2,20,Channel1,53,2085.0188679245284,241807.98077607696,110506,79.58490566037736,339.6792452830189,37.767832992060285,8.697820136189437,7.855343114373513,False
2,21,Channel1,56,2085.9285714285716,255070.70918367343,116812,80.14285714285714,340.375,1.151467006201354,8.942275365576537,8.092284098791492,False
2,22,Channel1,54,1912.9074074074074,180209.26920438957,103297,80.38888888888889,338.3888888888889,44.99999999999992,8.646808405272102,8.037647266763184,False
2,23,Channel1,57,2043.5087719298247,214731.82887042165,116480,79.10526315789474,339.56140350877195,8.89527246876158,8.950759552981882,8.228819925088935,False
2,24,Channel1,57,1968.6315789473683,204189.91689750695,112212,79.49122807017544,340.2105263157895,82.27200046484398,8.713853906151863,8.450865105393662,False
2,25,Channel1,59,2083.508474576271,224252.58891123242,122927,79.9322033898305,340.1186440677966,29.999823356814925,8.998211445380981,8.507846223299818,False
2,26,Channel1,56,1127.017857142857,58072.51753826531,63113,80.89285714285714,337.80357142857144,24.47661765875568,8.999079080101737,8.10505400262083,False
2,27,Channel1,64,2028.859375,237063.68334960938,129847,79.84375,340.265625,30.898151351912144,9.606637752488716,8.604758925840025,False
2,28,Channel1,64,2150.265625,229223.19506835938,137617,77.8125,341.140625,30.086160695726846,9.46699078422031,8.737297706143098,False
2,29,Channel1,61,2075.3606557377047,216963.96828809456,126597,79.77049180327869,341.11475409836066,24.042014004169108,9.36478286046935,8.455558549945708,False
2,30,Channel1,68,1934.9264705882354,180594.89165224912,131575,80.57352941176471,339.86764705882354,-21.316317639888556,9.970410975748454,8.852564732369112,False
2,31,Channel1,68,2996.3382352941176,7777.929714532872,203751,100.75,330.4264705882353,60.41133085480876,11.440154930297814,7.9300570695855965,False
2,32,Channel1,35,2533.9714285714285,124137.51346938778,88689,134.5142857142857,423.0857142857143,-53.59826986283206,8.144257251159761,5.595659921884588,False
2,33,Channel1,40,2348.725,195549.34937500002,93949,134.2,422.8,-44.99999999999997,7.786905510913654,6.687148025724324,False
2,34,Channel1,41,2135.243902439024,152606.62343842952,87545,134.5609756097561,423.7317073170732,-13.835012820280106,7.740269139750256,6.93878737457747,False
2,35,Channel1,46,1904.5217391304348,96850.07561436672,87608,135.2391304347826,422.0217391304348,-20.60050050920542,8.093197218162,7.378756840263922,False
3,0,Channel1,105,3439.7238095238095,642578.8665759637,361171,204.16190476190476,8.047619047619047,-30.037030371822663,13.263684287553604,10.194228669581758,False
3,1,Channel1,98,3190.3979591836733,435563.5661182841,312659,205.75510204081633,9.540816326530612,-26.19838593097758,13.11394306054357,9.592589056916697,False
3,2,Channel1,101,3130.2178217821784,332023.0218606019,316152,204.67326732673268,10.346534653465346,-30.77475457602806,13.094477796411185,9.923150138188833,False
3,3,Channel1,108,3040.1574074074074,387231.5400377229,328337,207.11111111111111,9.953703703703704,-28.761349006747356,13.3627297971334,10.385454586869738,False
3,4,Channel1,112,3020.2678571428573,451327.78539540817,338270,207.52678571428572,8.589285714285714,-36.641621298031794,13.49451319004182,10.655590758249305,False
3,5,Channel1,108,2878.3425925925926,360399.4289266118,310861,208.02777777777777,8.916666666666666,-30.237347134079233,13.217681020746506,10.496553893363764,False
3,6,Channel1,107,2780.0654205607475,289613.93029958947,297467,208.54205607476635,7.850467289719626,-37.828156468415536,13.437613551460492,10.219445506685084,False
3,7,Channel1,103,2677.73786407767,221712.97011970964,275807,207.44660194174756,9.990291262135923,-35.587769974584,13.216623394826913,9.979328618561226,False
3,8,Channel1,106,2652.0849056603774,220126.56826272697,281121,208.0,8.028301886792454,-34.0605210018649,13.303078808553808,10.26533296926702,False
3,9,Channel1,108,2650.564814814815,264273.98653978057,286261,208.28703703703704,8.87037037037037,-33.512591817711716,13.420156465505231,10.360704176181057,False
3,10,Channel1,106,2517.4811320754716,208569.4383232467,266853,208.4056603773585,7.509433962264151,-39.8369661898461,13.43226226222675,10.149388638144826,False
3,11,Channel1,105,2421.4285714285716,172777.6163265306,254250,209.28571428571428,7.095238095238095,-33.51472559287041,13.295633255246228,10.163631064499077,False
3,12,Channel1,107,2406.9813084112147,170708.7099309983,257547,210.17757009345794,6.130841121495327,-31.814678155095038,13.560201027845649,10.157964984003563,False
3,13,Channel1,107,2398.9439252336447,197315.24919206917,256687,208.22429906542055,8.08411214953271,-34.783211381765405,13.431376254111898,10.247484271539003,False
