Cell,Time,Channel,Area,Mean,Variance,Total Intensity,Center of Mass X,Center of Mass Y,Angle of Major Axis,Length Major Axis,Length Minor Axis,Disappeared in video
1,16,Channel1,91,2291.3516483516482,128829.7664533269,208513,294.1758241758242,37.1978021978022,-21.082694935020314,13.671487395053253,8.60242917542803,False
1,17,Channel1,96,2447.9166666666665,158675.93055555553,235000,293.0416666666667,37.270833333333336,-23.56360892006252,15.078179207741584,8.318827906871352,False
1,18,Channel1,87,2461.367816091954,162225.0831021271,214139,294.48275862068965,37.206896551724135,-20.234685971789308,13.053776561171128,8.584401012699328,False
1,19,Channel1,81,882.4567901234568,17921.951836610275,71479,294.82716049382714,34.03703703703704,-25.714405423460256,12.578751700753202,8.33479650689159,False
1,20,Channel1,80,2418.6375,151532.23109375002,193491,293.8875,35.825,-13.819585068065262,11.397642997569145,9.069356524630015,False
1,21,Channel1,75,2368.7066666666665,121223.14062222224,177653,294.85333333333335,35.333333333333336,-15.406731783745778,10.948828615534445,8.939712929561518,False
1,22,Channel1,70,2191.7714285714287,79219.69061224489,153424,295.1714285714286,33.6,-22.052413144894462,10.344139575489342,8.843896846551477,False
1,23,Channel1,76,2441.25,158865.3980263158,185535,293.9078947368421,35.328947368421055,-19.857728295385296,10.660255335631707,9.334543000128129,False
1,24,Channel1,77,2375.688311688312,158518.52622701976,182928,293.93506493506493,35.37662337662338,-18.28311849923377,10.59579332031975,9.464246018739399,False
1,25,Channel1,78,2463.1794871794873,139468.9421433268,192128,295.3974358974359,35.38461538461539,-27.88251492610523,11.175870887686527,9.094703376992593,False
1,26,Channel1,78,1733.3974358974358,54107.34204470744,135205,295.93589743589746,33.666666666666664,-24.979939962250718,11.667860628763213,8.6591324893031,False
1,27,Channel1,77,2358.181818181818,93498.3305785124,181580,294.4935064935065,35.675324675324674,-20.946867773578678,11.537902173404719,8.67900957186327,False
1,28,Channel1,91,2386.4065934065934,155429.09841806543,217163,293.1098901098901,34.81318681318681,-9.463454209697582,11.7196165024294,9.996753589064692,False
1,29,Channel1,91,2364.3296703296705,128038.70450428693,215154,293.5164835164835,32.7032967032967,6.691901920797959,12.123991774393398,9.659895721963213,False
1,30,Channel1,95,2256.084210526316,143245.40343490307,214328,292.9157894736842,30.31578947368421,3.6642040613264317,11.84386723776366,10.336665856932747,False
2,0,Channel1,74,4128.2972972972975,752692.1278305333,305494,954.8783783783783,43.486486486486484,47.759082209251716,12.58483858418783,7.830975052916016,False
2,1,Channel1,101,4029.237623762376,581869.3098715812,406953,955.8217821782179,45.554455445544555,34.50580121859365,12.665420031551758,10.424296010069726,False
2,2,Channel1,82,4011.1585365853657,1529290.9382807852,328915,950.3536585365854,57.4390243902439,1.2242368784256699,10.430246954800673,10.310626315025303,False
2,3,Channel1,89,3422.505617977528,383160.0477212473,304603,944.2696629213483,49.38202247191011,83.96110556742374,11.954925451534999,9.63401164254699,False
2,4,Channel1,105,3556.247619047619,711952.0339229024,373406,946.2190476190476,47.885714285714286,-86.67389065120483,11.798085838271877,11.52805330676481,False
2,5,Channel1,61,3162.0819672131147,307254.6654125234,192887,944.9344262295082,46.83606557377049,-37.507784002575065,10.951297001064153,7.525201448201462,False
2,6,Channel1,68,3116.044117647059,639174.9245242216,211891,953.5,54.61764705882353,-65.05281240061245,9.801527930681958,9.07370692360971,False
2,7,Channel1,73,3093.698630136986,648624.3201351097,225840,952.9589041095891,56.61643835616438,71.82149148832652,10.271140330102082,9.157917397148125,False
2,8,Channel1,70,3006.2,517546.04571428575,210434,953.1,55.01428571428571,85.04931913314637,9.789950926847444,9.237129571099073,False
2,9,Channel1,67,2866.6567164179105,426369.1209623525,192066,953.179104477612,55.19402985074627,-51.09879386640665,9.507210285592574,9.098541842871391,False
2,10,Channel1,64,2720.46875,436753.1865234375,174110,953.375,54.40625,-84.19775286583902,9.960321115065511,8.338946877802487,False
2,11,Channel1,68,2718.485294117647,504728.1909602077,184857,954.1764705882352,53.588235294117645,88.82481341772568,9.997138803189943,8.794062204723877,False
2,12,Channel1,71,2764.1267605633802,500161.8853402104,196253,954.0140845070423,52.76056338028169,89.68782381479154,9.878471623238267,9.356246022650389,False
2,13,Channel1,66,2629.530303030303,239813.18847566575,173549,953.939393939394,55.03030303030303,-78.23317513387131,9.486256916276451,8.959620482044238,False
2,14,Channel1,72,2741.6805555555557,385592.8562885802,197401,953.6944444444445,52.81944444444444,77.79412788091145,9.893965222828092,9.44118934448017,False
2,15,Channel1,72,2705.0833333333335,323680.21527777775,194766,952.4583333333334,54.583333333333336,-71.67796457227497,9.91101447245515,9.39268312848553,False
2,16,Channel1,77,2639.2077922077924,384765.2555236971,203219,953.2467532467532,53.51948051948052,-74.9363290881247,10.222941312222575,9.72373065113352,False
2,17,Channel1,67,2645.5671641791046,263497.0514591223,177253,952.4477611940298,53.82089552238806,-53.425376607036334,9.593829854886993,9.088740005338103,False
2,18,Channel1,70,2611.214285714286,185105.7112244898,182785,953.6857142857143,54.05714285714286,-25.60048549806454,9.757982585922583,9.265532841353384,False
2,19,Channel1,73,1132.6027397260275,42720.26684180897,82680,954.013698630137,50.64383561643836,-75.12755935152887,10.398846886347114,9.032213372782882,False
2,20,Channel1,72,2539.3333333333335,147676.22222222222,182832,952.5555555555555,52.97222222222222,-35.81883468158951,10.064741767563225,9.256383141611975,False
2,21,Channel1,76,2527.7894736842104,232251.35041551242,192112,953.2763157894736,52.578947368421055,-59.87518855961728,10.175878625066325,9.62596558824952,False
2,22,Channel1,70,2299.1428571428573,122929.37959183675,160940,953.3714285714286,51.01428571428571,-35.05168218658552,10.220607518628672,8.811603596031084,False
2,23,Channel1,71,2439.7464788732395,165630.8089664749,173222,952.1971830985915,52.732394366197184,-66.37127630352357,9.993867433930216,9.173768374440142,False
2,24,Channel1,71,2369.830985915493,137470.78833564773,168258,952.4366197183099,53.028169014084504,-29.587227306373265,10.273761618681556,8.888212712385673,False
2,25,Channel1,74,2508.162162162162,177428.27100073046,185604,953.4864864864865,53.310810810810814,-30.867072361702398,10.018678516536342,9.530131956217353,False
2,26,Channel1,73,1831.1917808219177,97886.20979545881,133677,954.1232876712329,51.52054794520548,-66.23065982333081,10.168500626552566,9.247423263641199,False
2,27,Channel1,71,2338.4225352112676,111045.08906962903,166028,952.4366197183099,54.028169014084504,-29.587227306373265,10.273761618681556,8.888212712385673,False
2,28,Channel1,68,2289.514705882353,98940.22037197232,155687,951.0294117647059,55.23529411764706,-43.927482897086655,10.010066726521815,8.749692810096533,False
2,29,Channel1,72,2300.1111111111113,109129.84876543209,165608,952.4583333333334,55.111111111111114,-31.346451089400215,10.096794159607658,9.212411151078179,False
2,30,Channel1,73,2221.5479452054797,121008.0285231751,162173,952.6575342465753,53.50684931506849,-41.48541749815725,10.208756728384403,9.258038174471201,False
3,0,Channel1,30,4371.566666666667,606467.6455555557,131147,950.5666666666667,45.46666666666667,49.49460449311273,12.630297667252554,3.296420093722256,False
3,1,Channel1,8,3020.0,47780.25,24160,948.125,40.875,44.99999999999995,3.7032803990902057,2.9277002188455996,False
3,2,Channel1,13,2918.3846153846152,182916.08284023666,37939,946.6153846153846,41.61538461538461,44.999999999999915,4.495011479977355,3.829708431025352,False
3,3,Channel1,20,2832.35,184148.62749999997,56647,948.1,40.3,20.910084940067843,5.589389912181287,4.759564817471376,False
3,4,Channel1,19,2708.7368421052633,139061.24653739613,51466,949.1578947368421,38.68421052631579,2.650463258262847,6.00519565315096,4.2228381462568585,False
3,5,Channel1,29,2807.9310344827586,220057.02972651602,81430,949.9310344827586,39.13793103448276,19.840556815546446,7.290428693490858,5.25341964229316,False
3,6,Channel1,35,2870.2571428571428,318531.4481632653,100459,950.3714285714286,37.57142857142857,14.55673278682873,7.255922024046416,6.319530799872565,False
3,7,Channel1,40,2864.325,329266.66937499994,114573,950.375,39.775,24.67635156661802,7.856116948380426,6.71503409549246,False
3,8,Channel1,42,2814.690476190476,255171.16609977328,118217,950.6190476190476,37.904761904761905,14.618926118013713,7.855167862599805,6.939689323626182,False
3,9,Channel1,44,2771.159090909091,327985.99741735536,121931,950.75,37.79545454545455,-6.8081867578731625,8.017594552633156,7.130718172020529,False
3,10,Channel1,47,2699.5106382978724,352362.88818469894,126877,950.8297872340426,36.97872340425532,7.240119131339662,8.153416722277555,7.471503755659307,False
3,11,Channel1,43,2546.2093023255816,278819.4678204435,109487,951.5116279069767,36.23255813953488,3.0658008271144404,7.972454413089365,7.079777439549895,False
3,12,Channel1,31,2298.3225806451615,104496.02497398542,71248,951.6129032258065,35.67741935483871,3.130663152151093,6.828043777578311,5.964894693882576,False
3,13,Channel1,48,2665.0,327829.625,127920,951.375,37.270833333333336,-32.71696210049765,8.200072373972207,7.589649839934875,False
3,14,Channel1,45,2579.6222222222223,276702.0572839506,116083,951.0888888888888,35.0,0.0,8.171890722458174,7.185844671043457,False
3,15,Channel1,48,2629.9166666666665,289380.07638888893,126236,949.75,37.0,0.0,8.353875390652723,7.426232973063313,False
3,16,Channel1,47,2445.191489361702,224516.36758714353,114924,950.5531914893617,35.851063829787236,-8.008349791692194,8.395025602974176,7.246100248215188,False
3,17,Channel1,50,2693.26,335210.3124,134663,949.82,35.88,-18.880738431203536,8.689122955269157,7.568756902142174,False
3,18,Channel1,52,2643.4423076923076,313948.01590236684,137459,950.9423076923077,36.17307692307692,9.88873238057122,8.718914135030518,7.760274712026366,False
3,19,Channel1,47,1061.2553191489362,40745.551833408776,49879,950.9574468085107,32.91489361702128,10.308689384614777,8.458652555081251,7.220060443521691,False
3,20,Channel1,49,2459.265306122449,210370.39900041654,120504,949.7551020408164,35.08163265306123,2.0458424812445446,8.268337546367563,7.694987037795804,False
3,21,Channel1,50,2423.16,219406.29439999998,121158,950.5,34.5,23.198590513648185,8.3397254396151,7.751234266428878,False
3,22,Channel1,51,2271.823529411765,197236.45905420996,115863,950.6078431372549,32.8235294117647,21.77925335019968,8.637356308209416,7.640552125949324,False
3,23,Channel1,52,2427.846153846154,214668.93786982246,126248,949.3846153846154,34.55769230769231,14.012954872502524,8.536258860431028,7.898746939847422,False
3,24,Channel1,49,2332.877551020408,151187.8625572678,114311,949.4897959183673,34.714285714285715,3.0951211952505457,8.333573035619278,7.613575142230745,False
3,25,Channel1,51,2441.392156862745,194891.41484044603,124511,950.7647058823529,35.23529411764706,44.99999999999969,8.197560612767678,8.086590207032293,False
3,26,Channel1,50,1788.04,103854.4384,89402,951.26,33.16,8.288461044768304,8.199546086324101,7.927020124856484,False
3,27,Channel1,54,2373.685185185185,225783.54903978054,128179,949.6666666666666,35.5,0.0,8.722125411739572,8.028252000820554,False
3,28,Channel1,55,2364.4545454545455,220339.95702479332,130045,948.0909090909091,36.6,10.502000403054762,9.261812590774166,7.7025055561902365,False
3,29,Channel1,58,2393.8793103448274,232005.65784780026,138845,949.0689655172414,36.5,0.0,9.294014492357432,8.04374007449053,False
3,30,Channel1,57,2281.7368421052633,177939.6325023084,130059,949.1228070175439,35.05263157894737,-20.03395628586754,9.07860276629157,8.185507358076599,False
4,0,Channel1,71,3544.3661971830984,336412.0349137075,251650,941.1971830985915,47.08450704225352,-85.75243277212513,11.36402302361228,8.165998285727971,False
4,1,Channel1,125,4077.128,1042136.0636159999,509641,945.336,49.296,3.772167641681896,15.109723061089715,11.179370891660355,False
4,2,Channel1,112,4006.089285714286,626488.9205994898,448682,954.7678571428571,46.86607142857143,9.398924340680376,13.665016329878885,10.667775505617318,False
4,3,Channel1,110,3732.3,449720.53727272723,410553,956.0818181818182,45.69090909090909,17.8040802267634,12.864805901486118,11.079454728176763,False
4,4,Channel1,109,3606.706422018349,414293.124821143,393131,956.9174311926605,44.27522935779817,17.444951461192037,13.717019218748089,10.298815755936104,False
4,5,Channel1,96,3361.4166666666665,254501.59722222225,322696,957.6875,44.614583333333336,8.549412469827976,11.841759635116507,10.485198873211324,False
4,6,Channel1,115,3385.0173913043477,595057.0257844991,389277,946.8521739130434,47.573913043478264,35.00881797958698,12.879814769396623,11.563069419690576,False
4,7,Channel1,99,3101.020202020202,273262.464238343,307001,945.6060606060606,49.21212121212121,76.05629103473672,12.325539376397789,10.34647472292785,False
4,8,Channel1,98,3026.1938775510203,211679.4828196585,296567,945.6734693877551,47.724489795918366,74.06840267128877,12.388554477373479,10.166955043253342,False
4,9,Channel1,101,3018.841584158416,299469.97490442113,304903,946.0792079207921,47.79207920792079,55.28079591437352,12.084793712054452,10.742334985332059,False
4,10,Channel1,97,2825.6701030927834,188298.09735359767,274090,945.8453608247422,47.123711340206185,68.55988120827809,12.079475539114117,10.357875429581124,False
4,11,Channel1,100,2772.75,174589.7075,277275,946.55,46.34,75.22215938508197,12.529458824274506,10.248081118985876,False
4,12,Channel1,94,2736.936170212766,174753.2937980987,257272,946.468085106383,45.170212765957444,-77.90421268276982,11.976091488599039,10.134686660175793,False
4,13,Channel1,96,2755.25,165973.5625,264504,946.1770833333334,47.427083333333336,77.19794887065474,12.224507324564307,10.104194871686058,False
4,14,Channel1,101,2813.207920792079,191181.13498676597,284134,945.8316831683169,45.02970297029703,81.36888801672215,12.183221688854404,10.698459238241126,False
4,15,Channel1,95,2737.684210526316,143108.74238227148,260080,944.7263157894737,47.01052631578948,78.831426925746,12.05888369814325,10.152460868805006,False
4,16,Channel1,104,2672.528846153846,183054.2491678994,277943,945.4230769230769,45.85576923076923,82.28780276402186,12.952042167431033,10.325166089510917,False
4,17,Channel1,97,2770.1237113402062,124796.17026251463,268702,944.5051546391752,45.75257731958763,79.98057947351751,12.350916903537902,10.091567339466536,False
4,18,Channel1,100,2736.57,138339.1851,273657,945.47,46.11,79.49833236427311,12.604735396403616,10.19910072936138,False
4,19,Channel1,105,1178.2285714285715,32371.4906122449,123714,945.4666666666667,42.885714285714286,80.06329668813233,12.97510100834161,10.39575212518272,False
4,20,Channel1,105,2681.038095238095,160127.17950113377,281509,944.1904761904761,45.06666666666667,78.21954945476796,12.798110092147434,10.56902780605883,False
4,21,Channel1,104,2606.019230769231,141232.7303994083,271026,944.9903846153846,44.61538461538461,85.6757253110638,12.375656641287824,10.805668211178693,False
4,22,Channel1,109,2472.577981651376,130653.65676289874,269511,945.1743119266055,42.99082568807339,76.60238578837172,13.071192306402315,10.717935387029563,False
4,23,Channel1,108,2589.5555555555557,123145.02469135802,279672,943.9537037037037,44.629629629629626,76.51912641447119,12.671811203560535,10.965432409038806,False
4,24,Channel1,108,2521.1018518518517,100357.57295953362,272279,943.9537037037037,44.97222222222222,72.05904225450075,13.14789588774026,10.545041874993071,False
4,25,Channel1,107,2629.532710280374,113662.0993973273,281360,945.0280373831775,45.14018691588785,75.80511361764454,12.778292993762204,10.767186144277202,False
4,26,Channel1,111,1942.5045045045044,67998.48421394367,215618,945.7297297297297,43.21621621621622,78.64734164165469,13.09524705480009,10.879437964408611,False
4,27,Channel1,112,2517.0089285714284,111897.7767059949,281905,944.0267857142857,45.830357142857146,74.51160732735923,13.2154888762564,10.878977009022048,False
4,28,Channel1,111,2488.7207207207207,97717.24632740849,276248,942.6126126126126,46.891891891891895,75.82250386762342,13.457461689762221,10.596466158911298,False
4,29,Channel1,112,2453.026785714286,102154.50821109694,274739,943.8125,47.026785714285715,74.765200310916,13.230091104205593,10.856473473128686,False
4,30,Channel1,110,2374.181818181818,106584.7305785124,261160,943.9363636363636,45.40909090909091,76.74063064861168,12.921924774244669,10.941851321292427,False
5,0,Channel1,51,5238.392156862745,1134847.297193387,267158,946.7647058823529,48.6078431372549,-70.64791074592912,11.96449565682928,8.352096164699011,False
5,1,Channel1,25,3179.0,480467.68,79475,946.68,96.32,45.00000000000003,7.023769168568493,4.68187996428785,False
5,2,Channel1,32,3119.59375,564787.4287109375,99827,946.0,97.4375,36.221151577575654,7.174122055518799,5.843361700111091,False
5,3,Channel1,33,2868.5454545454545,373032.3691460054,94662,947.2424242424242,96.18181818181819,40.68234666016939,7.559770947923288,5.773622060698424,False
5,4,Channel1,39,2886.6153846153848,366419.8777120315,112578,948.2820512820513,94.64102564102564,39.05709766792169,7.972403560279909,6.420973884745324,False
5,5,Channel1,44,2887.340909090909,444414.861053719,127043,948.6818181818181,94.79545454545455,30.90430099075574,8.893449127408752,6.4017710482934,False
5,6,Channel1,44,2795.0227272727275,405736.2040289256,122981,949.2727272727273,93.3409090909091,46.896486117771985,8.589909127010657,6.690842427884029,False
5,7,Channel1,43,2630.9302325581393,262303.5997836668,113130,948.8139534883721,94.97674418604652,31.017269035409708,8.309153851988448,6.711838099982399,False
5,8,Channel1,47,2655.9148936170213,305883.43956541416,124828,949.4893617021277,93.31914893617021,37.73108738886802,8.725454227744775,7.004929600916441,False
5,9,Channel1,49,2625.9795918367345,289615.7342773844,128673,949.5918367346939,93.22448979591837,34.748973980071355,8.633270019268826,7.365851235305565,False
5,10,Channel1,48,2495.9791666666665,227108.89539930553,119807,949.7916666666666,92.54166666666667,34.21570213243741,8.771326593666773,7.141924964502328,False
5,11,Channel1,48,2427.1875,159564.02734375,116505,950.4791666666666,91.39583333333333,42.41327982732606,8.70845667381683,7.162229690068923,False
5,12,Channel1,54,2533.962962962963,227892.03566529494,136834,949.1666666666666,89.51851851851852,26.223015526566883,9.346440573856812,7.525852649581082,False
5,13,Channel1,53,2578.7169811320755,268168.08971164114,136672,947.8679245283018,90.90566037735849,8.757787345748975,9.324783414499501,7.317231926625713,False
5,14,Channel1,53,2568.2264150943397,253062.0996796013,136116,946.8679245283018,88.43396226415095,2.2540589568115696,9.05020255102293,7.623835082270304,False
5,15,Channel1,51,2510.725490196078,248647.06189926958,128047,944.9607843137255,90.09803921568627,-7.0809035901039845,9.288896872863127,7.083391426499025,False
5,16,Channel1,56,2457.5,280948.71428571426,137620,945.2678571428571,89.07142857142857,1.7229989178602374,9.389669176880583,7.7342438759813055,False
5,17,Channel1,52,2538.8653846153848,127189.00110946746,132021,951.9230769230769,95.0,90.0,8.961792537779266,7.508265932639425,False
5,18,Channel1,62,2577.3064516129034,133523.3415712799,159793,953.1451612903226,95.12903225806451,-69.57955889080222,9.460439846911783,8.468926226517626,False
5,19,Channel1,63,1091.2857142857142,23739.346938775514,68751,953.5396825396825,91.77777777777777,-85.42370445726475,9.898124140551378,8.205345924108324,False
5,20,Channel1,67,2510.955223880597,108074.49053241256,168234,952.2537313432836,93.7910447761194,-70.3856737371178,10.058623668737027,8.646744909752076,False
5,21,Channel1,69,2458.8695652173915,87347.62066792691,169662,953.072463768116,93.33333333333333,-59.571664824467305,10.070124144468096,8.82495876719588,False
5,22,Channel1,74,2331.2297297297296,73095.33911614318,172511,953.6756756756756,91.56756756756756,-48.20372014126654,10.190405909709657,9.393538185511902,False
5,23,Channel1,78,2456.102564102564,70181.91255752795,191576,952.5897435897435,93.46153846153847,-55.526913652040925,10.498037625482866,9.560487834083975,False
5,24,Channel1,90,2401.311111111111,78314.10320987654,216118,953.0888888888888,95.06666666666666,79.91184815127887,10.879480172513835,10.6633401795646,False
5,25,Channel1,91,2522.098901098901,83481.47373505615,229511,954.5824175824176,97.38461538461539,30.94578021299602,11.252910671039773,10.442544072414755,False
5,26,Channel1,91,1871.5054945054944,46519.15106871152,170307,955.5934065934066,97.32967032967034,-25.525765405525167,10.935258890871978,10.728396957047853,False
5,27,Channel1,94,2459.2127659574467,74305.55047532819,231166,953.7340425531914,101.23404255319149,-32.13903647157815,11.394892811922034,10.611305037857257,False
5,28,Channel1,95,2438.557894736842,57754.33085872577,231663,951.8526315789474,103.61052631578947,-26.17368959460369,11.800022579422372,10.375816277754415,False
5,29,Channel1,98,2403.183673469388,61960.41524364848,235512,952.969387755102,104.10204081632654,-41.59061939931576,11.912332378908669,10.556450512095834,False
5,30,Channel1,101,2320.8514851485147,51229.96804234878,234406,953.1683168316831,102.86138613861387,-31.240390946288617,12.26520583402249,10.597943622107895,False
6,0,Channel1,101,3511.732673267327,264182.3938829527,354685,286.2772277227723,50.79207920792079,72.57708002337982,12.626262601576297,10.311008614904255,False
6,1,Channel1,106,3402.1415094339623,219843.1592203631,360627,287.9622641509434,52.65094339622642,65.80542972844667,12.770636877505913,10.673768888184517,False
6,2,Channel1,116,3422.4655172413795,302683.88674197387,397006,286.98275862068965,53.88793103448276,75.3786896189507,13.438913808409604,11.073914288052494,False
6,3,Channel1,114,3258.561403508772,221711.12342259157,371476,288.7105263157895,52.53508771929825,67.6757517199367,13.400147039594508,10.994039810681741,False
6,4,Channel1,118,3176.4745762711864,240862.14765871878,374824,289.79661016949154,51.26271186440678,71.87293956556027,13.654984703688672,11.109377024528907,False
6,5,Channel1,119,3086.529411764706,248831.39199209094,367297,289.96638655462186,51.65546218487395,86.5200530056444,13.470925002188777,11.340218335510203,False
6,6,Channel1,114,2977.3947368421054,217973.9933056325,339423,290.4736842105263,50.62280701754386,84.82007778631512,13.074882533000903,11.237417566502534,False
6,7,Channel1,109,2902.302752293578,198220.55971719557,316351,290.0366972477064,52.58715596330275,77.95488623904487,12.63287886395722,11.082486936542132,False
6,8,Channel1,106,2854.0471698113206,148464.894001424,302529,290.37735849056605,51.08490566037736,86.8035056102188,13.119547356787216,10.369092926306681,False
6,9,Channel1,102,2785.725490196078,130915.7873894656,284144,290.44117647058823,51.13725490196079,87.44460286141681,12.988455008534615,10.087199774695216,False
6,10,Channel1,102,2688.421568627451,134549.4987504806,274219,290.3921568627451,50.36274509803921,-87.53796255662874,12.849707354309949,10.206609012807085,False
6,11,Channel1,99,2647.030303030303,133084.95867768594,262056,291.24242424242425,49.57575757575758,89.26519022932253,12.520907917218718,10.17502491839404,False
6,12,Channel1,102,2627.4117647058824,119997.20299884658,267996,291.30392156862746,49.068627450980394,-88.99194173761313,12.92565195750123,10.143157619686866,False
6,13,Channel1,99,2612.8888888888887,117771.29068462402,258676,290.6363636363636,50.77777777777778,-88.9064116248154,12.47512231555383,10.212393884291881,False
6,14,Channel1,98,2586.561224489796,102657.69523115369,253483,290.5204081632653,48.673469387755105,-84.92376270451666,12.317467799506511,10.211839704754766,False
6,15,Channel1,100,2614.22,111084.97159999999,261422,289.29,50.56,-89.39352853209942,12.473320515254551,10.300971444357433,False
6,16,Channel1,102,2448.6960784313724,108539.05469050365,249767,289.84313725490193,49.61764705882353,88.85694197629279,12.3332322650232,10.645635220273942,False
6,17,Channel1,99,2578.151515151515,106640.79522497703,255237,289.3131313131313,49.61616161616162,-86.72110486626683,12.337674635705227,10.304510613543481,False
6,18,Channel1,100,2578.94,106138.57639999996,257894,290.4,49.98,-82.71698714463002,12.08174581535821,10.657415679336397,False
6,19,Channel1,100,928.62,14197.775599999999,92862,290.6,46.86,-80.13712724890439,12.255018104260355,10.504582258993839,False
6,20,Channel1,106,2518.254716981132,108782.60493058027,266935,289.12264150943395,49.113207547169814,-77.77388083178576,12.055285164841283,11.315861255183318,False
6,21,Channel1,110,2489.9727272727273,110996.49925619832,273897,289.8818181818182,48.61818181818182,-71.14499780138262,12.694896283329498,11.16693746850789,False
6,22,Channel1,114,2349.4298245614036,87248.84156663588,267835,290.1929824561403,47.00877192982456,-70.32331583795957,13.086693653661722,11.20815702717632,False
6,23,Channel1,114,2471.2280701754385,100073.71991381964,281720,288.9561403508772,48.75438596491228,-75.20257904110919,12.992593169596038,11.286773216253014,False
6,24,Channel1,121,2439.413223140496,93003.99453589236,295169,288.75206611570246,49.16528925619835,-60.447409472615355,13.10325760248759,11.89700802649412,False
6,25,Channel1,120,2496.9666666666667,87470.8488888889,299636,290.325,49.06666666666667,-60.158341986807656,13.429197335252004,11.470022704233084,False
6,26,Channel1,125,1787.312,47038.294656000005,223414,290.888,47.184,-58.01269887664472,13.714632946444222,11.747304615312913,False
6,27,Channel1,139,2463.561151079137,106264.76424615704,342435,289.136690647482,49.597122302158276,-57.568265909657065,14.96031863081286,12.151081301561478,False
6,28,Channel1,128,2480.296875,111176.58374023438,317478,287.3046875,51.8046875,74.74470994751242,13.638189469027553,12.062084500412647,False
6,29,Channel1,128,2455.546875,100817.52905273438,314310,288.34375,51.8828125,67.50375991801158,13.564089278764865,12.118782590941839,False
6,30,Channel1,128,2386.0078125,97331.41400146484,305409,288.4921875,50.1484375,74.05222717537241,13.446775049381557,12.20789359259737,False
7,0,Channel1,60,3851.75,1259374.2875,231105,949.8,54.583333333333336,0.0,9.652961256368387,8.077310062954583,False
7,1,Channel1,68,3800.0882352941176,1126861.1098615916,258406,951.3088235294117,56.25,13.59691733036223,10.842765475791794,8.161927049851137,False
7,2,Channel1,55,4056.0363636363636,1076398.216859504,223082,944.8,52.74545454545454,-41.83273429364003,12.068139316585452,6.102856865463331,False
7,3,Channel1,74,3616.7972972972975,1128499.7832359385,267643,951.4324324324324,56.067567567567565,65.99220634288406,10.52150261633666,9.147154603528252,False
7,4,Channel1,76,3528.3947368421054,980599.1862880886,268158,952.6578947368421,55.276315789473685,62.50485277507164,10.456770597037739,9.485454307399783,False
7,5,Channel1,73,3307.753424657534,786749.0898855322,241466,953.068493150685,55.83561643835616,-3.194333636999215,10.207739012014056,9.35466871779455,False
7,6,Channel1,94,3253.691489361702,247781.42609778178,305847,957.7978723404256,43.6063829787234,1.7444823543254269,12.045709682993968,10.127845990864849,False
7,7,Channel1,86,3112.1162790697676,167430.4981070849,267642,957.8139534883721,45.63953488372093,-4.048393690837753,11.023593959392503,10.037818707220193,False
