Cell,Time,Channel,Area,Mean,Variance,Total Intensity,Center of Mass X,Center of Mass Y,Angle of Major Axis,Length Major Axis,Length Minor Axis,Disappeared in video
1,0,Channel1,174,4268.16091954023,1466233.6292773152,742660,115.95402298850574,5.206896551724138,21.12911393048495,18.202806327353038,13.564819586499643,False
1,1,Channel1,160,3958.21875,913268.6958984375,633315,118.76875,6.95625,-86.01063412192632,15.316133024409929,13.525507000435555,False
1,2,Channel1,141,3606.0567375886526,345045.11734822195,508454,118.25531914893617,7.794326241134752,-36.00586882171694,14.717414684392907,12.340751958787813,False
1,3,Channel1,147,3506.5442176870747,360399.81267064647,515462,119.98639455782313,6.034013605442177,-51.0051529474517,14.495235449993572,13.06477889023469,False
1,4,Channel1,119,3225.4789915966385,155416.77056705035,383832,120.07563025210084,4.65546218487395,-30.11758288100038,13.43516091369015,11.655970202737588,False
1,5,Channel1,131,3186.1908396946565,262693.818542043,417391,120.97709923664122,5.198473282442748,-36.1803720603796,13.963209878733652,12.191445917457909,False
1,6,Channel1,111,3063.2702702702704,152349.78280983688,340023,121.02702702702703,4.18018018018018,-19.79227897703602,13.79481500705139,10.603765937533842,False
1,7,Channel1,136,2987.676470588235,144651.43944636677,406324,120.65441176470588,5.801470588235294,-56.14540665888597,14.536427434469411,12.110543430906002,False
1,8,Channel1,133,3076.4511278195487,330837.149867149,409168,120.76691729323308,4.6992481203007515,-14.242566088126908,14.430868497300715,12.148984967276048,False
1,9,Channel1,130,2946.869230769231,224733.34443786985,383093,121.21538461538462,5.015384615384615,-43.08571961658744,13.819362797666765,12.402571537364794,False
1,10,Channel1,116,2826.9310344827586,170231.97800237816,327924,121.28448275862068,4.405172413793103,-16.866171698136156,13.358085803602803,11.430196837130554,False
1,11,Channel1,111,2889.5585585585586,462016.6790033277,320741,116.34234234234235,14.82882882882883,-6.6128670661756335,16.52334028353547,8.677837322750904,False
1,12,Channel1,61,2982.2950819672133,623543.9129266326,181920,124.93442622950819,14.21311475409836,21.25377563382966,10.180816815731944,7.819349448330773,False
1,13,Channel1,78,3151.371794871795,777763.0797172912,245807,125.7051282051282,17.28205128205128,-64.32694139359741,12.091164593515638,8.820793772398135,False
1,14,Channel1,77,2543.4155844155844,281536.2168999832,195843,113.71428571428571,14.025974025974026,-13.092976214757709,11.514463636968005,8.65592211803189,False
1,15,Channel1,72,2384.4305555555557,183911.6896219136,171679,112.375,15.652777777777779,-14.408905935581533,11.652834047888033,8.008907607308062,False
1,16,Channel1,67,2067.194029850746,109209.97727779015,138502,112.68656716417911,14.716417910447761,-20.61097064869875,11.019153250088392,7.865000029773915,False
1,17,Channel1,70,2240.8714285714286,151874.4263265306,156861,112.1,15.028571428571428,-24.33687306209954,11.54556306974476,7.844673147938734,False
1,18,Channel1,70,2143.7714285714287,154019.17632653064,150064,112.05714285714286,15.17142857142857,-27.210226869178918,11.560988611275896,7.873209934295768,False
1,19,Channel1,69,689.9420289855072,11979.706784289016,47606,112.42028985507247,12.202898550724637,-30.196787821589783,11.337834643199175,7.87622503349404,False
1,20,Channel1,72,2128.3888888888887,140218.70987654323,153244,111.0,13.930555555555555,-29.614549113205573,11.994158046773633,7.77536440849254,False
1,21,Channel1,65,2035.9692307692308,89680.0298224852,132338,111.0923076923077,14.138461538461538,-31.113680722279746,11.32700096935119,7.4497683883673345,False
1,22,Channel1,61,2017.5737704918033,59222.342918570284,123072,107.75409836065573,3.0655737704918034,-25.978649179486684,10.37212238538456,7.756643946323447,False
1,23,Channel1,73,2121.5753424657532,83720.79226871833,154875,107.24657534246575,3.6575342465753424,-37.54559168772106,11.574695965504299,8.207298376413021,False
1,24,Channel1,84,2208.6071428571427,180434.52423469388,185523,107.45238095238095,4.392857142857143,-48.13883918188212,11.807348176386931,9.184983632921721,False
1,25,Channel1,76,2260.25,134767.4769736842,171779,107.8157894736842,3.6710526315789473,-34.08468069911459,11.640662985670211,8.554359737420764,False
1,26,Channel1,53,1731.5094339622642,83515.34425062302,91770,122.0754716981132,1.6603773584905661,-10.996051102435873,15.705617147967748,5.201155882334874,False
1,27,Channel1,74,2054.8783783783783,139581.75547845144,152061,108.44594594594595,15.162162162162161,-36.6288091899002,11.44299328097117,8.360566649977079,False
1,28,Channel1,74,2035.8108108108108,123585.8831263696,150650,106.6891891891892,16.905405405405407,-32.74944923394479,11.197592911658163,8.531844197464622,False
1,29,Channel1,84,2166.190476190476,145165.70181405894,181960,108.0952380952381,16.678571428571427,-31.75957699268137,11.923865683558276,9.062122171780358,False
1,30,Channel1,84,1984.9880952380952,110387.6308106576,166739,109.0,15.404761904761905,-28.230494726035023,11.796579521346317,9.17145163735962,False
1,31,Channel1,87,2090.2528735632186,129297.26938829436,181852,108.52873563218391,17.57471264367816,-29.37537934273694,12.430211307462077,9.011108963726137,False
1,32,Channel1,85,2081.435294117647,112436.4340484429,176922,107.29411764705883,17.8,-21.022419469699702,12.472310361814616,8.778380353660337,False
1,33,Channel1,44,2352.2272727272725,58940.084710743795,103498,117.18181818181819,9.045454545454545,-45.913984122152485,8.106311899603298,7.057313779905302,False
1,34,Channel1,51,2264.4901960784314,125070.32833525568,115489,116.2156862745098,10.313725490196079,61.44774273372167,8.355623144549394,7.908101647689669,False
1,35,Channel1,48,2135.5625,146800.20442708334,102507,117.08333333333333,9.104166666666666,72.20914120845951,8.208970856923667,7.875540933034913,False
1,36,Channel1,57,2301.6140350877195,142235.8510310865,131192,116.9298245614035,11.350877192982455,51.462077239020566,9.743838629616674,7.75340266400924,False
1,37,Channel1,70,2434.8714285714286,177025.4548979592,170441,116.1,12.9,37.09552278409474,10.605489467479975,8.661699742575562,False
1,38,Channel1,5,1983.2,39759.759999999995,9916,113.4,8.4,-69.00639375209167,4.854163083133793,1.4272703886583757,False
1,39,Channel1,31,2046.5483870967741,195175.6670135276,63443,120.80645161290323,15.903225806451612,-10.395362637207398,6.992530573205313,5.92708382211707,False
1,40,Channel1,33,2002.6060606060605,199530.4205693297,66086,121.18181818181819,15.0,47.59721445386733,6.8366398116164016,6.380822951686336,False
2,0,Channel1,91,3640.087912087912,671855.4208428933,331248,104.07692307692308,6.9010989010989015,-80.86396089931633,12.668585423863668,9.235660211849783,False
2,1,Channel1,106,3407.811320754717,472809.2096831613,361228,106.38679245283019,7.443396226415095,-72.68918244595982,15.732976898091758,8.857894606728696,False
2,2,Channel1,54,3231.277777777778,459400.1635802469,174489,104.57407407407408,11.592592592592593,44.595024186967265,9.962308701164355,7.278463106244775,False
2,3,Channel1,76,3150.2894736842104,283533.60041551245,239422,54.6578947368421,43.55263157894737,35.675830030631225,12.068254897705225,8.329151672509214,False
2,4,Channel1,85,3121.705882352941,285409.73702422145,265345,55.94117647058823,41.588235294117645,21.251024713065238,11.916958209261036,9.25533235852377,False
2,5,Channel1,73,2883.945205479452,163635.66823043724,210528,55.6986301369863,42.465753424657535,32.72925627490355,11.869052417693322,8.213801701371764,False
2,6,Channel1,88,2948.875,227638.2002840909,259501,56.35227272727273,41.06818181818182,23.10725237026574,12.459112507887076,9.27347107490204,False
2,7,Channel1,73,2763.5753424657532,166642.4087070745,201741,55.36986301369863,43.32876712328767,56.308387891345475,10.710263907825345,9.415464811592742,False
2,8,Channel1,84,2798.464285714286,210066.39158163263,235071,55.607142857142854,41.51190476190476,40.94722658152281,11.108667186456728,9.72759988454521,False
2,9,Channel1,82,2714.121951219512,154423.18024985128,222558,56.21951219512195,41.96341463414634,24.07988087891458,11.19334369337441,9.455848020131313,False
2,10,Channel1,93,2744.0967741935483,233194.84009712105,255201,56.68817204301075,41.30107526881721,26.707118956106747,12.098625231460126,9.920209236006189,False
2,11,Channel1,88,2622.715909090909,169420.20338326448,230799,57.17045454545455,40.51136363636363,27.23335053966239,11.399854193621788,9.908012727772078,False
2,12,Channel1,86,2499.6279069767443,180786.90805840996,214968,57.45348837209303,39.348837209302324,37.85345814666257,11.621011258563003,9.539089652125062,False
2,13,Channel1,90,2523.5555555555557,176897.4913580247,227120,57.111111111111114,41.67777777777778,26.062647257405562,11.624348202182622,9.951875313612232,False
2,14,Channel1,90,2468.8,154281.96,222192,56.98888888888889,39.56666666666667,31.780398164337914,11.95906843030151,9.6644273853321,False
2,15,Channel1,85,2426.0941176470587,166853.4734948097,206218,55.694117647058825,41.36470588235294,39.21548500209487,11.028849244697524,9.925001803945586,False
2,16,Channel1,87,2198.137931034483,108070.0729290527,191238,56.172413793103445,40.310344827586206,31.768364358609674,11.855061404258532,9.426520213494571,False
2,17,Channel1,85,2303.4,81745.27529411766,195789,55.705882352941174,40.470588235294116,40.233383604985,11.274611084473378,9.714594225818256,False
2,18,Channel1,80,2203.0875,71799.55484375,176247,55.725,40.725,45.0000000000001,11.059333648981463,9.310399792908866,False
2,19,Channel1,88,724.1363636363636,10340.231404958677,63724,56.29545454545455,37.69318181818182,29.036978223962432,11.662694290574866,9.717232789547873,False
2,20,Channel1,90,2240.9,127951.6011111111,201681,54.98888888888889,39.56666666666667,31.780398164337914,11.95906843030151,9.6644273853321,False
2,21,Channel1,89,2267.7640449438204,125606.7645499306,201831,55.157303370786515,39.61797752808989,35.47457263589497,11.966145767842244,9.565767030112939,False
2,22,Channel1,85,2092.4823529411765,72923.09674740485,177861,55.258823529411764,37.65882352941176,33.33578071550966,11.3907255884505,9.62369555975678,False
2,23,Channel1,86,2189.686046511628,121281.40143320715,188313,54.53488372093023,38.872093023255815,37.42456474761716,11.324439699467785,9.83341513316795,False
2,24,Channel1,91,2224.3296703296705,132796.3968119792,202414,54.967032967032964,39.65934065934066,35.168508019889146,12.05916197634138,9.719022394826865,False
2,25,Channel1,89,2297.561797752809,101285.7967428355,204483,55.26966292134831,38.741573033707866,29.150875186489333,11.596299955714318,9.880893592428976,False
2,26,Channel1,86,1495.4767441860465,43028.900621957815,128611,56.18604651162791,36.72093023255814,35.05975039010627,11.61287948572205,9.583194147957961,False
2,27,Channel1,92,2220.3260869565215,131217.2197542533,204270,54.17391304347826,39.52173913043478,33.08817817714782,12.087604488201059,9.772554089733848,False
2,28,Channel1,94,2240.2872340425533,139343.67281575373,210587,52.95744680851064,40.765957446808514,37.76001280361015,11.987646528124312,10.086961867528691,False
2,29,Channel1,94,2261.3936170212764,149604.4088954278,212571,54.212765957446805,40.12765957446808,38.137571786174185,12.066057960377623,10.057660145981638,False
2,30,Channel1,92,2058.7608695652175,101132.79064272209,189406,55.02173913043478,38.65217391304348,32.65534270028098,12.097470439740368,9.766210759568684,False
2,31,Channel1,89,2178.325842696629,97418.21966923369,193871,54.168539325842694,40.71910112359551,33.8399114799658,11.757895896515299,9.742920979582559,False
2,32,Channel1,93,2217.956989247312,116473.41750491386,206270,52.97849462365591,41.064516129032256,40.063682774564846,12.267034615486178,9.765147408600741,False
2,33,Channel1,91,2155.7912087912086,107749.70365897838,196177,54.362637362637365,40.72527472527472,30.951144204802457,12.26397872358284,9.588286656536852,False
2,34,Channel1,91,2137.3076923076924,95401.59763313609,194495,53.23076923076923,41.54945054945055,34.010059762189755,11.911431880324912,9.82146303275255,False
2,35,Channel1,87,1943.057471264368,68331.75531774343,169046,53.9080459770115,39.839080459770116,33.396696438274674,12.087356355421077,9.26811495411621,False
2,36,Channel1,94,2089.648936170213,105074.078881847,196427,53.787234042553195,42.212765957446805,43.817326074264145,12.185829012292247,9.92327984961954,False
2,37,Channel1,97,2194.3917525773195,121510.85683919651,212856,52.2680412371134,43.77319587628866,31.125949986185837,12.732134904786399,9.809839292867489,False
2,38,Channel1,91,2108.8571428571427,87814.25431711147,191906,53.23076923076923,41.54945054945055,34.010059762189755,11.911431880324912,9.82146303275255,False
2,39,Channel1,88,2079.0113636363635,73258.05668904958,182953,53.51136363636363,42.59090909090909,44.926966123961115,11.931145210080095,9.524039852106325,False
2,40,Channel1,96,2131.2291666666665,125338.1558159722,204598,52.8125,42.15625,43.20130456477829,12.36474900465491,9.964269479616242,False
3,0,Channel1,17,4937.117647058823,1870166.8096885812,83931,115.76470588235294,12.647058823529411,32.84772536703162,6.669145908925402,3.5303922326069967,False
3,1,Channel1,16,3360.8125,562664.90234375,53773,346.625,47.125,18.434948822921925,4.844240566555986,4.560701700396551,False
3,2,Channel1,22,2964.1363636363635,341519.11776859505,65211,346.0,49.27272727272727,-65.40754193744078,5.991085158504228,4.879808021754345,False
3,3,Channel1,34,2952.470588235294,300204.4256055364,100384,347.44117647058823,48.470588235294116,-63.43494882292206,7.0496077690159265,6.318915947552092,False
3,4,Channel1,41,2855.439024390244,307182.09994051163,117073,347.780487804878,47.292682926829265,-53.37541036846378,7.977795470270959,6.705196304606201,False
3,5,Channel1,58,2948.655172413793,367517.3293697979,171022,348.1034482758621,48.08620689655172,-62.64213011737353,9.303598895350378,8.097461294465502,False
3,6,Channel1,60,2856.0666666666666,207715.09555555557,171364,348.1666666666667,46.916666666666664,-51.16571229881929,9.409735141027895,8.240683344045852,False
3,7,Channel1,65,2793.8307692307694,196324.72520710062,181599,347.5230769230769,49.184615384615384,-27.783615817399582,9.518034323110472,8.882962491426548,False
3,8,Channel1,60,2655.483333333333,98692.54972222222,159329,347.53333333333336,47.28333333333333,-56.24948249989434,9.30007832471022,8.367482168700493,False
3,9,Channel1,66,2673.787878787879,140176.47015610652,176470,347.8636363636364,47.86363636363637,-44.99999999999996,9.569181300886235,8.868897488264405,False
3,10,Channel1,66,2580.4242424242425,99085.27456382001,170308,348.1363636363636,47.13636363636363,-44.99999999999996,9.569181300886235,8.868897488264405,False
